,,GWRV Last (V),PSV Last (V),G1R Last,G2R Last,G3R Last
126:54:47,456887,0.467,8.679,239.7,239.4,239.1
126:54:48,456888,0.465,8.679,239.7,239.4,239.1
126:54:49,456889,0.465,8.679,239.7,239.4,239.1
126:54:50,456890,0.463,8.679,239.7,239.3,239.1
126:54:51,456891,0.458,8.679,239.7,239.3,239.1
126:54:52,456892,0.460,8.679,239.7,239.3,239.1
126:54:53,456893,0.461,8.679,239.7,239.4,239.1
126:54:54,456894,0.458,8.679,239.7,239.3,239.1
126:54:55,456895,0.448,8.679,239.7,239.4,239.1
126:54:56,456896,0.457,8.679,239.7,239.4,239.1
126:54:57,456897,0.454,8.679,239.7,239.4,239.1
126:54:58,456898,0.454,8.681,239.7,239.3,239.1
126:54:59,456899,0.555,8.682,231.9,232.6,239.1
126:55:00,456900,0.687,8.678,197.3,193.6,206.8
126:55:01,456901,0.807,8.677,172.4,168.2,179.3
126:55:02,456902,0.899,8.676,148.0,147.4,156.5
126:55:03,456903,1.015,8.678,130.7,129.7,138.0
126:55:04,456904,1.108,8.677,116.1,115.5,122.4
126:55:05,456905,1.205,8.677,103.6,103.4,109.1
126:55:06,456906,1.319,8.677,92.3,91.9,97.3
126:55:07,456907,1.436,8.676,81.1,81.1,86.6
126:55:08,456908,1.534,8.675,70.0,69.9,75.7
126:55:09,456909,1.672,8.679,62.5,62.3,67.9
126:55:10,456910,1.720,8.678,62.5,62.3,62.3
126:55:11,456911,1.703,8.678,62.5,62.3,62.3
126:55:12,456912,1.698,8.679,62.5,62.3,62.3
126:55:13,456913,1.703,8.678,62.5,62.3,62.3
126:55:14,456914,1.703,8.679,62.5,62.3,62.3
126:55:15,456915,1.696,8.68,62.5,62.3,62.3
126:55:16,456916,1.696,8.679,62.5,62.3,62.3
126:55:17,456917,1.696,8.68,62.5,62.3,62.3
126:55:18,456918,1.689,8.68,62.5,62.3,62.3
126:55:19,456919,1.694,8.68,62.5,62.3,62.3
126:55:20,456920,1.696,8.68,62.5,62.3,62.3
126:55:21,456921,1.693,8.679,62.5,62.3,62.3
126:55:22,456922,1.691,8.681,62.5,62.3,62.3
126:55:23,456923,1.686,8.68,62.5,62.3,62.3
126:55:24,456924,1.688,8.68,62.5,62.3,62.3
126:55:25,456925,1.682,8.68,62.5,62.3,62.3
126:55:26,456926,1.688,8.68,62.5,62.3,62.3
126:55:27,456927,1.682,8.68,62.5,62.3,62.3
126:55:28,456928,1.683,8.68,62.5,62.3,62.3
126:55:29,456929,1.681,8.68,62.5,62.3,62.3
126:55:30,456930,1.683,8.68,62.5,62.3,62.3
126:55:31,456931,1.679,8.68,62.5,62.3,67.9
126:55:32,456932,1.680,8.68,62.5,62.3,67.9
126:55:33,456933,1.681,8.68,62.5,62.3,67.9
126:55:34,456934,1.676,8.68,62.5,62.3,67.9
126:55:35,456935,1.675,8.68,62.5,62.3,67.9
126:55:36,456936,1.677,8.68,62.5,62.3,67.9
126:55:37,456937,1.673,8.68,62.5,62.3,67.9
126:55:38,456938,1.670,8.68,62.5,62.3,67.9
126:55:39,456939,1.662,8.68,62.5,62.3,67.9
126:55:40,456940,1.668,8.68,62.5,62.3,67.9
126:55:41,456941,1.668,8.68,62.6,62.3,67.9
126:55:42,456942,1.666,8.68,62.6,62.3,67.9
126:55:43,456943,1.666,8.681,62.6,62.3,67.9
126:55:44,456944,1.666,8.68,62.6,62.4,67.9
126:55:45,456945,1.659,8.68,62.6,62.4,67.9
126:55:46,456946,1.658,8.68,67.7,62.4,67.9
126:55:47,456947,1.665,8.679,68.1,62.4,67.9
126:55:48,456948,1.658,8.68,68.1,62.4,67.9
126:55:49,456949,1.665,8.68,68.1,62.4,67.9
126:55:50,456950,1.654,8.68,68.1,68.0,67.9
126:55:51,456951,1.654,8.68,68.1,68.0,67.9
126:55:52,456952,1.656,8.68,68.1,68.0,67.9
126:55:53,456953,1.651,8.681,68.1,68.0,67.9
126:55:54,456954,1.656,8.68,68.1,68.0,67.9
126:55:55,456955,1.651,8.68,68.1,68.0,67.9
126:55:56,456956,1.651,8.681,68.1,68.0,67.9
126:55:57,456957,1.649,8.68,68.1,68.0,67.9
126:55:58,456958,1.651,8.681,68.1,68.0,67.9
126:55:59,456959,1.644,8.68,68.1,68.0,67.9
126:56:00,456960,1.644,8.68,68.1,68.0,67.9
126:56:01,456961,1.648,8.68,68.1,68.0,67.9
126:56:02,456962,1.644,8.68,68.1,68.0,67.9
126:56:03,456963,1.642,8.68,68.1,68.0,67.9
126:56:04,456964,1.642,8.68,68.1,68.0,67.9
126:56:05,456965,1.641,8.68,68.1,68.0,67.9
126:56:06,456966,1.639,8.68,68.1,68.0,67.9
126:56:07,456967,1.638,8.68,68.1,68.0,67.9
126:56:08,456968,1.636,8.68,68.1,68.0,67.9
126:56:09,456969,1.631,8.681,68.1,68.0,67.9
126:56:10,456970,1.630,8.68,68.1,68.0,67.9
126:56:11,456971,1.629,8.68,68.1,68.0,68.0
126:56:12,456972,1.629,8.68,68.1,68.0,73.4
126:56:13,456973,1.627,8.68,68.1,68.0,73.4
126:56:14,456974,1.627,8.68,68.1,68.0,73.4
126:56:15,456975,1.626,8.68,68.1,68.0,73.4
126:56:16,456976,1.626,8.68,68.1,68.0,73.4
126:56:17,456977,1.624,8.68,68.1,68.0,73.4
126:56:18,456978,1.619,8.68,68.1,68.0,73.4
126:56:19,456979,1.619,8.681,68.1,68.0,73.4
126:56:20,456980,1.616,8.68,68.1,68.0,73.4
126:56:21,456981,1.618,8.68,68.1,68.0,73.4
126:56:22,456982,1.614,8.68,68.1,68.0,73.4
126:56:23,456983,1.611,8.68,68.2,68.0,73.4
126:56:24,456984,1.611,8.68,68.2,68.0,73.4
126:56:25,456985,1.611,8.679,68.1,68.0,73.4
126:56:26,456986,1.606,8.68,68.2,68.0,73.4
126:56:27,456987,1.601,8.68,68.2,68.0,73.4
126:56:28,456988,1.606,8.68,68.2,68.0,73.4
126:56:29,456989,1.604,8.681,68.2,68.0,73.4
126:56:30,456990,1.599,8.68,71.3,68.0,73.4
126:56:31,456991,1.601,8.68,73.6,68.0,73.4
126:56:32,456992,1.599,8.681,73.6,68.1,73.4
126:56:33,456993,1.597,8.68,73.6,68.1,73.4
126:56:34,456994,1.597,8.681,73.6,73.4,73.4
126:56:35,456995,1.599,8.681,73.6,73.4,73.4
126:56:36,456996,1.587,8.68,73.6,73.4,73.4
126:56:37,456997,1.587,8.681,73.6,73.4,73.4
126:56:38,456998,1.592,8.68,73.6,73.4,73.4
126:56:39,456999,1.589,8.681,73.6,73.4,73.4
126:56:40,457000,1.587,8.68,73.6,73.4,73.4
126:56:41,457001,1.587,8.68,73.6,73.4,73.4
126:56:42,457002,1.587,8.68,73.6,73.4,73.4
126:56:43,457003,1.584,8.68,73.6,73.4,73.4
126:56:44,457004,1.579,8.68,73.6,73.4,73.4
126:56:45,457005,1.578,8.681,73.6,73.4,73.4
126:56:46,457006,1.577,8.68,73.6,73.4,73.4
126:56:47,457007,1.578,8.681,73.6,73.4,73.4
126:56:48,457008,1.576,8.681,73.6,73.4,73.4
126:56:49,457009,1.573,8.681,73.6,73.4,73.4
126:56:50,457010,1.571,8.68,73.6,73.4,73.4
126:56:51,457011,1.572,8.68,73.6,73.4,73.4
126:56:52,457012,1.571,8.681,73.6,73.4,73.4
126:56:53,457013,1.570,8.681,73.6,73.4,73.4
126:56:54,457014,1.570,8.68,73.6,73.4,73.4
126:56:55,457015,1.565,8.681,73.6,73.4,73.4
126:56:56,457016,1.565,8.68,73.6,73.4,73.4
126:56:57,457017,1.562,8.68,73.6,73.4,73.4
126:56:58,457018,1.563,8.68,73.6,73.4,74.1
126:56:59,457019,1.561,8.68,73.6,73.4,78.7
126:57:00,457020,1.559,8.68,73.6,73.4,78.7
126:57:01,457021,1.558,8.68,73.6,73.4,78.7
126:57:02,457022,1.559,8.681,73.6,73.4,78.7
126:57:03,457023,1.556,8.68,73.6,73.4,78.7
126:57:04,457024,1.549,8.68,73.6,73.4,78.7
126:57:05,457025,1.556,8.681,73.6,73.4,78.7
126:57:06,457026,1.551,8.68,73.6,73.4,78.7
126:57:07,457027,1.552,8.681,73.6,73.4,78.7
126:57:08,457028,1.547,8.681,73.6,73.4,78.7
126:57:09,457029,1.549,8.68,73.6,73.4,78.7
126:57:10,457030,1.549,8.68,73.6,73.4,78.7
126:57:11,457031,1.547,8.68,73.7,73.5,78.7
126:57:12,457032,1.547,8.681,73.7,73.4,78.7
126:57:13,457033,1.540,8.681,73.7,73.5,78.7
126:57:14,457034,1.544,8.68,73.7,73.5,78.7
126:57:15,457035,1.540,8.681,73.8,73.5,78.7
126:57:16,457036,1.540,8.681,78.9,73.5,78.7
126:57:17,457037,1.537,8.68,78.9,73.5,78.7
126:57:18,457038,1.537,8.681,78.9,73.5,78.7
126:57:19,457039,1.537,8.68,78.9,73.5,78.7
126:57:20,457040,1.535,8.681,78.9,78.7,78.7
126:57:21,457041,1.530,8.681,79.0,78.7,78.7
126:57:22,457042,1.534,8.681,78.9,78.7,78.7
126:57:23,457043,1.527,8.681,79.0,78.7,78.7
126:57:24,457044,1.526,8.68,78.9,78.7,78.7
126:57:25,457045,1.528,8.681,78.9,78.7,78.7
126:57:26,457046,1.525,8.681,79.0,78.7,78.7
126:57:27,457047,1.524,8.681,78.9,78.7,78.7
126:57:28,457048,1.523,8.681,79.0,78.7,78.7
126:57:29,457049,1.519,8.681,78.9,78.7,78.7
126:57:30,457050,1.521,8.681,78.9,78.7,78.7
126:57:31,457051,1.521,8.681,78.9,78.7,78.7
126:57:32,457052,1.520,8.68,78.9,78.7,78.7
126:57:33,457053,1.516,8.681,79.0,78.7,78.7
126:57:34,457054,1.517,8.68,79.0,78.7,78.7
126:57:35,457055,1.519,8.681,78.9,78.7,78.7
126:57:36,457056,1.515,8.681,79.0,78.7,78.7
126:57:37,457057,1.519,8.68,78.9,78.7,78.7
126:57:38,457058,1.515,8.681,78.9,78.7,78.7
126:57:39,457059,1.510,8.681,78.9,78.7,78.7
126:57:40,457060,1.511,8.681,78.9,78.7,78.7
126:57:41,457061,1.509,8.681,78.9,78.7,78.7
126:57:42,457062,1.504,8.68,78.9,78.7,78.7
126:57:43,457063,1.506,8.681,79.0,78.7,78.7
126:57:44,457064,1.504,8.681,79.0,78.7,84.0
126:57:45,457065,1.504,8.68,79.0,78.7,84.0
126:57:46,457066,1.504,8.681,79.0,78.7,84.0
126:57:47,457067,1.504,8.68,79.0,78.7,84.0
126:57:48,457068,1.497,8.68,79.0,78.7,84.0
126:57:49,457069,1.499,8.681,78.9,78.7,84.0
126:57:50,457070,1.494,8.681,79.0,78.7,84.0
126:57:51,457071,1.494,8.681,79.0,78.7,84.0
126:57:52,457072,1.494,8.68,79.0,78.7,84.0
126:57:53,457073,1.492,8.68,79.0,78.8,84.0
126:57:54,457074,1.492,8.681,79.0,78.7,84.0
126:57:55,457075,1.485,8.681,79.0,78.7,84.0
126:57:56,457076,1.485,8.681,79.0,78.7,84.0
126:57:57,457077,1.483,8.681,79.0,78.8,84.0
126:57:58,457078,1.483,8.681,79.0,78.8,84.0
126:57:59,457079,1.483,8.681,79.0,78.8,84.0
126:58:00,457080,1.478,8.68,79.0,78.8,84.0
126:58:01,457081,1.480,8.681,79.0,78.8,84.0
126:58:02,457082,1.478,8.68,79.0,78.8,84.0
126:58:03,457083,1.479,8.68,82.6,78.8,84.0
126:58:04,457084,1.474,8.682,84.3,78.8,84.0
126:58:05,457085,1.478,8.681,84.3,84.1,84.0
126:58:06,457086,1.472,8.681,84.3,84.1,84.0
126:58:07,457087,1.471,8.681,84.3,84.1,84.0
126:58:08,457088,1.470,8.681,84.3,84.1,84.0
126:58:09,457089,1.468,8.681,84.3,84.1,84.0
126:58:10,457090,1.466,8.681,84.3,84.1,84.0
126:58:11,457091,1.466,8.681,84.3,84.1,84.0
126:58:12,457092,1.466,8.681,84.3,84.1,84.0
126:58:13,457093,1.462,8.68,84.3,84.1,84.0
126:58:14,457094,1.458,8.681,84.3,84.1,84.0
126:58:15,457095,1.457,8.681,84.3,84.1,84.0
126:58:16,457096,1.455,8.68,84.3,84.1,84.0
126:58:17,457097,1.456,8.681,84.3,84.1,84.0
126:58:18,457098,1.457,8.68,84.3,84.1,84.0
126:58:19,457099,1.453,8.681,84.3,84.1,84.0
126:58:20,457100,1.448,8.68,84.3,84.1,84.0
126:58:21,457101,1.451,8.68,84.3,84.1,84.0
126:58:22,457102,1.446,8.681,84.3,84.1,84.0
126:58:23,457103,1.443,8.68,84.3,84.1,84.0
126:58:24,457104,1.445,8.681,84.3,84.1,84.1
126:58:25,457105,1.443,8.681,84.3,84.1,84.1
126:58:26,457106,1.445,8.681,84.3,84.1,84.1
126:58:27,457107,1.445,8.681,84.3,84.1,84.1
126:58:28,457108,1.445,8.68,84.3,84.1,84.1
126:58:29,457109,1.438,8.681,84.3,84.1,89.3
126:58:30,457110,1.438,8.681,84.3,84.1,89.3
126:58:31,457111,1.440,8.68,84.3,84.1,89.3
126:58:32,457112,1.438,8.681,84.3,84.1,89.3
126:58:33,457113,1.440,8.681,84.3,84.1,89.3
126:58:34,457114,1.438,8.681,84.3,84.1,89.3
126:58:35,457115,1.438,8.681,84.3,84.1,89.3
126:58:36,457116,1.433,8.681,84.3,84.1,89.3
126:58:37,457117,1.433,8.681,84.3,84.1,89.3
126:58:38,457118,1.433,8.681,84.3,84.1,89.3
126:58:39,457119,1.426,8.681,84.3,84.1,89.3
126:58:40,457120,1.428,8.681,84.3,84.1,89.3
126:58:41,457121,1.428,8.681,84.3,84.1,89.3
126:58:42,457122,1.429,8.681,84.3,84.1,89.3
126:58:43,457123,1.428,8.681,84.3,84.1,89.3
126:58:44,457124,1.426,8.681,84.3,84.1,89.3
126:58:45,457125,1.417,8.682,84.3,84.1,89.3
126:58:46,457126,1.421,8.681,84.3,84.1,89.3
126:58:47,457127,1.421,8.681,84.3,84.1,89.3
126:58:48,457128,1.417,8.682,84.3,84.1,89.3
126:58:49,457129,1.416,8.681,86.5,88.1,89.3
126:58:50,457130,1.413,8.682,89.6,89.5,89.3
126:58:51,457131,1.409,8.681,89.6,89.4,89.3
126:58:52,457132,1.417,8.681,89.6,89.4,89.3
126:58:53,457133,1.416,8.682,89.6,89.4,89.3
126:58:54,457134,1.413,8.682,89.6,89.4,89.3
126:58:55,457135,1.412,8.682,89.6,89.4,89.3
126:58:56,457136,1.408,8.682,89.6,89.4,89.3
126:58:57,457137,1.406,8.681,89.6,89.4,89.3
126:58:58,457138,1.411,8.682,89.6,89.4,89.3
126:58:59,457139,1.407,8.681,89.6,89.4,89.3
126:59:00,457140,1.403,8.681,89.6,89.5,89.3
126:59:01,457141,1.403,8.681,89.6,89.5,89.3
126:59:02,457142,1.403,8.681,89.6,89.4,89.3
126:59:03,457143,1.394,8.682,89.6,89.4,89.3
126:59:04,457144,1.397,8.682,89.6,89.4,89.3
126:59:05,457145,1.400,8.682,89.6,89.4,89.3
126:59:06,457146,1.400,8.682,89.6,89.4,89.3
126:59:07,457147,1.394,8.681,89.6,89.4,89.3
126:59:08,457148,1.389,8.682,89.6,89.4,89.3
126:59:09,457149,1.388,8.681,89.6,89.5,89.3
126:59:10,457150,1.381,8.681,89.6,89.4,89.3
126:59:11,457151,1.379,8.681,89.6,89.4,89.3
126:59:12,457152,1.388,8.68,89.6,89.5,89.3
126:59:13,457153,1.390,8.681,89.6,89.4,89.3
126:59:14,457154,1.388,8.681,89.6,89.5,89.3
126:59:15,457155,1.388,8.681,89.6,89.4,89.3
126:59:16,457156,1.390,8.681,89.6,89.4,89.3
126:59:17,457157,1.385,8.681,89.6,89.4,89.3
126:59:18,457158,1.386,8.681,89.6,89.5,89.4
126:59:19,457159,1.386,8.681,89.6,89.4,94.7
126:59:20,457160,1.380,8.681,89.6,89.5,94.7
126:59:21,457161,1.379,8.682,89.6,89.5,94.7
126:59:22,457162,1.374,8.681,89.6,89.5,94.7
126:59:23,457163,1.378,8.682,89.6,89.5,94.7
126:59:24,457164,1.376,8.682,89.6,89.5,94.7
126:59:25,457165,1.378,8.681,89.6,89.5,94.7
126:59:26,457166,1.369,8.682,89.6,89.5,94.7
126:59:27,457167,1.376,8.681,89.6,89.5,94.7
126:59:28,457168,1.374,8.682,89.6,89.5,94.7
126:59:29,457169,1.364,8.682,89.6,89.5,94.7
126:59:30,457170,1.369,8.681,89.6,89.5,94.7
126:59:31,457171,1.369,8.682,89.6,89.5,94.7
126:59:32,457172,1.360,8.681,89.6,89.5,94.7
126:59:33,457173,1.369,8.681,89.6,89.5,94.7
126:59:34,457174,1.355,8.681,89.6,89.5,94.7
126:59:35,457175,1.367,8.682,89.6,89.5,94.7
126:59:36,457176,1.367,8.682,94.3,89.5,94.7
126:59:37,457177,1.360,8.681,95.0,89.5,94.7
126:59:38,457178,1.361,8.682,95.0,89.5,94.7
126:59:39,457179,1.356,8.682,95.0,89.5,94.7
126:59:40,457180,1.360,8.681,95.0,89.5,94.7
126:59:41,457181,1.356,8.682,95.0,89.5,94.7
126:59:42,457182,1.347,8.682,95.0,94.6,94.7
126:59:43,457183,1.354,8.681,95.0,94.8,94.7
126:59:44,457184,1.349,8.683,95.0,94.8,94.7
126:59:45,457185,1.343,8.682,95.0,94.8,94.7
126:59:46,457186,1.349,8.682,95.0,94.8,94.7
126:59:47,457187,1.353,8.682,95.0,94.8,94.7
126:59:48,457188,1.345,8.681,95.0,94.8,94.7
126:59:49,457189,1.346,8.682,95.0,94.8,94.7
126:59:50,457190,1.344,8.682,95.0,94.8,94.7
126:59:51,457191,1.341,8.682,95.0,94.8,94.7
126:59:52,457192,1.346,8.683,95.0,94.8,94.7
126:59:53,457193,1.343,8.682,95.0,94.8,94.7
126:59:54,457194,1.341,8.682,95.0,94.8,94.7
126:59:55,457195,1.341,8.681,95.0,94.8,94.7
126:59:56,457196,1.347,8.681,95.0,94.8,94.7
126:59:57,457197,1.341,8.682,95.0,94.8,94.7
126:59:58,457198,1.336,8.681,95.0,94.8,94.7
126:59:59,457199,1.334,8.682,95.0,94.8,94.7
127:00:00,457200,1.341,8.681,95.0,94.8,94.7
127:00:01,457201,1.329,8.681,95.0,94.8,94.7
127:00:02,457202,1.339,8.682,95.0,94.8,94.7
127:00:03,457203,1.338,8.681,95.0,94.8,94.7
127:00:04,457204,1.329,8.682,95.0,94.8,94.7
127:00:05,457205,1.336,8.682,95.0,94.8,94.7
127:00:06,457206,1.327,8.681,95.0,94.8,95.0
127:00:07,457207,1.336,8.682,95.0,94.8,100.1
127:00:08,457208,1.334,8.682,95.0,94.8,100.1
127:00:09,457209,1.329,8.682,95.0,94.8,100.1
127:00:10,457210,1.327,8.682,95.0,94.8,100.1
127:00:11,457211,1.329,8.681,95.0,94.8,100.1
127:00:12,457212,1.322,8.682,95.0,94.8,100.1
127:00:13,457213,1.327,8.682,95.0,94.8,100.1
127:00:14,457214,1.327,8.682,95.0,94.8,100.1
127:00:15,457215,1.327,8.682,95.0,94.8,100.1
127:00:16,457216,1.324,8.682,95.0,94.8,100.1
127:00:17,457217,1.320,8.682,96.3,94.8,100.1
127:00:18,457218,1.315,8.682,100.4,94.8,100.1
127:00:19,457219,1.322,8.682,100.4,94.8,100.1
127:00:20,457220,1.322,8.683,100.4,94.8,100.1
127:00:21,457221,1.322,8.682,100.4,94.8,100.1
127:00:22,457222,1.320,8.683,100.4,94.8,100.1
127:00:23,457223,1.322,8.682,100.4,94.8,100.1
127:00:24,457224,1.319,8.682,100.4,99.6,100.1
127:00:25,457225,1.315,8.683,100.4,100.2,100.1
127:00:26,457226,1.314,8.682,100.4,100.2,100.1
127:00:27,457227,1.312,8.682,100.4,100.2,100.1
127:00:28,457228,1.311,8.683,100.4,100.2,100.1
127:00:29,457229,1.309,8.682,100.4,100.2,100.1
127:00:30,457230,1.307,8.683,100.4,100.2,100.1
127:00:31,457231,1.312,8.682,100.4,100.2,100.1
127:00:32,457232,1.309,8.682,100.4,100.2,100.1
127:00:33,457233,1.308,8.683,100.4,100.2,100.1
127:00:34,457234,1.308,8.682,100.4,100.2,100.1
127:00:35,457235,1.305,8.682,100.4,100.3,100.1
127:00:36,457236,1.303,8.682,100.4,100.2,100.1
127:00:37,457237,1.303,8.681,100.4,100.2,100.1
127:00:38,457238,1.300,8.683,100.4,100.2,100.1
127:00:39,457239,1.298,8.682,100.4,100.2,100.1
127:00:40,457240,1.300,8.682,100.4,100.2,100.1
127:00:41,457241,1.299,8.682,100.4,100.2,100.1
127:00:42,457242,1.298,8.681,100.4,100.2,100.1
127:00:43,457243,1.298,8.682,100.4,100.2,100.1
127:00:44,457244,1.290,8.681,100.4,100.2,100.1
127:00:45,457245,1.293,8.682,100.4,100.2,100.1
127:00:46,457246,1.293,8.682,100.4,100.2,100.1
127:00:47,457247,1.296,8.681,100.4,100.2,100.1
127:00:48,457248,1.293,8.682,100.4,100.3,100.1
127:00:49,457249,1.296,8.681,100.4,100.2,100.1
127:00:50,457250,1.293,8.681,100.4,100.2,100.1
127:00:51,457251,1.286,8.682,100.4,100.2,100.1
127:00:52,457252,1.289,8.681,100.4,100.2,100.2
127:00:53,457253,1.289,8.681,100.4,100.2,100.2
127:00:54,457254,1.286,8.681,100.4,100.3,102.7
127:00:55,457255,1.289,8.681,100.4,100.3,105.7
127:00:56,457256,1.282,8.682,100.4,100.3,105.7
127:00:57,457257,1.284,8.681,100.4,100.3,105.7
127:00:58,457258,1.284,8.681,100.4,100.3,105.7
127:00:59,457259,1.282,8.681,100.4,100.3,105.7
127:01:00,457260,1.282,8.68,100.4,100.3,105.7
127:01:01,457261,1.282,8.682,100.4,100.3,105.7
127:01:02,457262,1.277,8.681,100.4,100.3,105.7
127:01:03,457263,1.277,8.682,100.4,100.3,105.7
127:01:04,457264,1.277,8.682,100.4,100.3,105.7
127:01:05,457265,1.274,8.681,100.4,100.3,105.7
127:01:06,457266,1.275,8.682,100.4,100.3,105.7
127:01:07,457267,1.275,8.682,100.4,100.3,105.7
127:01:08,457268,1.272,8.682,100.4,100.3,105.7
127:01:09,457269,1.275,8.682,101.4,100.3,105.7
127:01:10,457270,1.272,8.681,106.0,100.3,105.7
127:01:11,457271,1.267,8.682,106.0,100.3,105.7
127:01:12,457272,1.272,8.681,106.1,102.0,105.7
127:01:13,457273,1.267,8.681,106.1,105.8,105.7
127:01:14,457274,1.267,8.682,106.0,105.8,105.7
127:01:15,457275,1.267,8.681,106.1,105.8,105.7
127:01:16,457276,1.267,8.682,106.1,105.8,105.7
127:01:17,457277,1.263,8.682,106.1,105.8,105.7
127:01:18,457278,1.266,8.682,106.1,105.8,105.7
127:01:19,457279,1.258,8.682,106.1,105.8,105.7
127:01:20,457280,1.257,8.681,106.1,105.8,105.7
127:01:21,457281,1.254,8.682,106.1,105.8,105.8
127:01:22,457282,1.256,8.682,106.1,105.8,105.7
127:01:23,457283,1.257,8.681,106.0,105.8,105.7
127:01:24,457284,1.256,8.682,106.1,105.8,105.8
127:01:25,457285,1.256,8.681,106.1,105.8,105.8
127:01:26,457286,1.253,8.681,106.1,105.8,105.8
127:01:27,457287,1.251,8.682,106.1,105.8,105.8
127:01:28,457288,1.251,8.681,106.1,105.8,105.8
127:01:29,457289,1.251,8.682,106.1,105.8,105.8
127:01:30,457290,1.249,8.681,106.1,105.8,105.8
127:01:31,457291,1.247,8.681,106.1,105.8,105.8
127:01:32,457292,1.245,8.681,106.1,105.8,105.8
127:01:33,457293,1.246,8.681,106.1,105.8,105.8
127:01:34,457294,1.244,8.681,106.1,105.8,105.8
127:01:35,457295,1.244,8.678,106.1,105.8,105.8
127:01:36,457296,1.242,8.678,106.1,105.8,105.8
127:01:37,457297,1.243,8.679,106.1,105.8,105.8
127:01:38,457298,1.237,8.678,106.0,105.8,105.8
127:01:39,457299,1.241,8.679,106.1,105.8,105.8
127:01:40,457300,1.237,8.678,106.1,105.8,105.8
127:01:41,457301,1.234,8.678,106.0,105.8,106.6
127:01:42,457302,1.234,8.679,106.0,105.8,111.5
127:01:43,457303,1.234,8.678,106.1,105.8,111.6
127:01:44,457304,1.234,8.678,106.1,105.8,111.6
127:01:45,457305,1.234,8.679,106.1,105.8,111.6
127:01:46,457306,1.230,8.679,106.1,105.8,111.6
127:01:47,457307,1.234,8.679,106.1,105.8,111.6
127:01:48,457308,1.230,8.679,106.1,105.8,111.6
127:01:49,457309,1.225,8.679,106.1,105.8,111.6
127:01:50,457310,1.225,8.679,106.1,105.8,111.6
127:01:51,457311,1.230,8.678,106.1,105.8,111.6
127:01:52,457312,1.232,8.68,106.1,105.8,111.5
127:01:53,457313,1.223,8.678,106.1,105.8,111.6
127:01:54,457314,1.220,8.678,106.1,105.8,111.6
127:01:55,457315,1.218,8.679,106.1,105.8,111.6
127:01:56,457316,1.218,8.678,106.1,105.8,111.6
127:01:57,457317,1.220,8.68,111.9,105.8,111.6
127:01:58,457318,1.216,8.679,111.9,105.8,111.6
127:01:59,457319,1.213,8.679,111.9,105.9,111.6
127:02:00,457320,1.216,8.68,111.9,105.9,111.6
127:02:01,457321,1.216,8.68,111.9,105.9,111.6
127:02:02,457322,1.208,8.68,111.9,105.9,111.6
127:02:03,457323,1.208,8.68,111.9,111.7,111.6
127:02:04,457324,1.206,8.679,111.9,111.7,111.5
127:02:05,457325,1.208,8.68,111.9,111.7,111.5
127:02:06,457326,1.205,8.679,111.9,111.7,111.6
127:02:07,457327,1.203,8.679,111.9,111.7,111.6
127:02:08,457328,1.205,8.68,111.9,111.7,111.6
127:02:09,457329,1.201,8.679,111.9,111.7,111.6
127:02:10,457330,1.202,8.68,111.9,111.7,111.5
127:02:11,457331,1.196,8.68,111.9,111.7,111.6
127:02:12,457332,1.196,8.679,111.9,111.7,111.6
127:02:13,457333,1.194,8.68,111.9,111.7,111.6
127:02:14,457334,1.190,8.679,111.9,111.7,111.6
127:02:15,457335,1.193,8.679,111.9,111.7,111.6
127:02:16,457336,1.194,8.679,111.9,111.7,111.6
127:02:17,457337,1.190,8.679,111.9,111.7,111.6
127:02:18,457338,1.189,8.679,111.9,111.7,111.6
127:02:19,457339,1.189,8.679,111.9,111.7,111.6
127:02:20,457340,1.186,8.68,111.9,111.7,111.6
127:02:21,457341,1.184,8.68,111.9,111.7,111.6
127:02:22,457342,1.184,8.679,111.9,111.7,111.6
127:02:23,457343,1.180,8.68,111.9,111.7,111.6
127:02:24,457344,1.175,8.679,111.9,111.7,111.6
127:02:25,457345,1.178,8.679,111.9,111.7,111.6
127:02:26,457346,1.180,8.68,111.9,111.7,111.6
127:02:27,457347,1.179,8.679,111.9,111.7,111.6
127:02:28,457348,1.183,8.68,111.9,111.7,111.6
127:02:29,457349,1.178,8.68,111.9,111.7,111.6
127:02:30,457350,1.179,8.679,111.9,111.7,111.6
127:02:31,457351,1.169,8.681,111.9,111.7,111.6
127:02:32,457352,1.165,8.68,111.9,111.7,116.3
127:02:33,457353,1.167,8.68,111.9,111.7,117.9
127:02:34,457354,1.170,8.681,111.9,111.7,117.9
127:02:35,457355,1.168,8.68,111.9,111.7,117.9
127:02:36,457356,1.170,8.681,111.9,111.7,117.9
127:02:37,457357,1.163,8.68,111.9,111.7,117.9
127:02:38,457358,1.163,8.681,111.9,111.7,117.9
127:02:39,457359,1.158,8.681,111.9,111.7,117.9
127:02:40,457360,1.165,8.68,111.9,111.7,117.9
127:02:41,457361,1.161,8.681,111.9,111.7,117.9
127:02:42,457362,1.158,8.681,111.9,111.7,117.9
127:02:43,457363,1.154,8.68,111.9,111.7,117.9
127:02:44,457364,1.154,8.682,111.9,111.7,117.9
127:02:45,457365,1.154,8.681,112.0,111.8,117.9
127:02:46,457366,1.154,8.682,117.3,111.7,117.8
127:02:47,457367,1.151,8.682,118.2,111.7,117.8
